ID,Provider,Processor,Resources,vCPU,RAM,Disk,Bandwidth TB,Speed Gbit,Currency,Price (0% curr),EUR (0%),EUR (25%),Ratio 2:1,Ratio 1:1,Ratio 1:2,Ratio 1:3,Avg,Provider Avg,Comments,Locations
730,Leafcloud,x86,Shared,16,64,,,,EUR,408.04,408.04,510.05,4.250416667,5.1005,2.833611111,1.961730769,3.536564637,4.965782144,,
731,Leafcloud,x86,Shared,32,128,,,,EUR,816.09,816.09,1020.1125,4.25046875,5.1005625,2.833645833,1.961754808,3.536607973,4.965782144,,
732,Leafcloud,x86,Shared,1,1,,,,EUR,10.53,10.53,13.1625,3.51,5.265,3.51,2.6325,3.729375,4.965782144,,
733,Leafcloud,x86,Shared,1,2,,,,EUR,21.07,21.07,26.3375,5.2675,7.023333333,4.214,3.01,4.878708333,4.965782144,,
734,Leafcloud,x86,Shared,2,4,,,,EUR,42.14,42.14,52.675,5.2675,7.023333333,4.214,3.01,4.878708333,4.965782144,,
735,Leafcloud,x86,Shared,4,8,,,,EUR,84.27,84.27,105.3375,5.266875,7.0225,4.2135,3.009642857,4.878129464,4.965782144,,
736,Leafcloud,x86,Shared,6,12,,,,EUR,126.4,126.4,158,5.266666667,7.022222222,4.213333333,3.00952381,4.877936508,4.965782144,,
737,Leafcloud,x86,Shared,6,16,,,,EUR,168.54,168.54,210.675,6.019285714,7.660909091,4.435263158,3.121111111,5.309142269,4.965782144,,
738,Leafcloud,x86,Shared,12,24,,,,EUR,183.43,183.43,229.2875,3.821458333,5.095277778,3.057166667,2.183690476,3.539398313,4.965782144,,
739,Leafcloud,x86,Shared,16,32,,,,EUR,337.76,337.76,422.2,5.2775,7.036666667,4.222,3.015714286,4.887970238,4.965782144,,
740,Leafcloud,x86,Shared,32,64,,,,EUR,674.15,674.15,842.6875,5.266796875,7.022395833,4.2134375,3.009598214,4.878057106,4.965782144,,
741,Leafcloud,x86,Shared,1,2,,,,EUR,18.2159,18.2159,22.769875,4.553975,6.071966667,3.64318,2.602271429,4.217848274,4.965782144,,
742,Leafcloud,x86,Shared,1,4,,,,EUR,36.4318,36.4318,45.53975,6.071966667,7.28636,4.047977778,2.802446154,5.05218765,4.965782144,,
743,Leafcloud,x86,Shared,2,8,,,,EUR,72.8636,72.8636,91.0795,6.071966667,7.28636,4.047977778,2.802446154,5.05218765,4.965782144,,
744,Leafcloud,x86,Shared,4,16,,,,EUR,145.7272,145.7272,182.159,6.071966667,7.28636,4.047977778,2.802446154,5.05218765,4.965782144,,
745,Leafcloud,x86,Shared,6,24,,,,EUR,218.5907,218.5907,273.238375,6.071963889,7.286356667,4.047975926,2.802444872,5.052185338,4.965782144,,
746,Leafcloud,x86,Shared,8,32,,,,EUR,291.4543,291.4543,364.317875,6.071964583,7.2863575,4.047976389,2.802445192,5.052185916,4.965782144,,
747,Leafcloud,x86,Shared,12,48,,,,EUR,437.1815,437.1815,546.476875,6.071965278,7.286358333,4.047976852,2.802445513,5.052186494,4.965782144,,
748,Leafcloud,x86,Shared,16,64,,,,EUR,582.9086,582.9086,728.63575,6.071964583,7.2863575,4.047976389,2.802445192,5.052185916,4.965782144,,
749,Leafcloud,x86,Shared,32,128,,,,EUR,1165.825,1165.825,1457.28125,6.072005208,7.28640625,4.048003472,2.802463942,5.052219718,4.965782144,,
750,Leafcloud,x86,Shared,1,1,,,,EUR,15.0476,15.0476,18.8095,5.015866667,7.5238,5.015866667,3.7619,5.329358333,4.965782144,,
751,Leafcloud,x86,Shared,1,2,,,,EUR,30.0952,30.0952,37.619,7.5238,10.03173333,6.01904,4.299314286,6.968471905,4.965782144,,
752,Leafcloud,x86,Shared,2,4,,,,EUR,60.1903,60.1903,75.237875,7.5237875,10.03171667,6.01903,4.299307143,6.968460327,4.965782144,,
753,Leafcloud,x86,Shared,4,8,,,,EUR,120.3806,120.3806,150.47575,7.5237875,10.03171667,6.01903,4.299307143,6.968460327,4.965782144,,
754,Leafcloud,x86,Shared,8,12,,,,EUR,180.576,180.576,225.72,6.449142857,9.0288,5.643,4.104,6.306235714,4.965782144,,
755,Leafcloud,x86,Shared,6,16,,,,EUR,240.769,240.769,300.96125,8.598892857,10.94404545,6.336026316,4.458685185,7.584412453,4.965782144,,
756,Leafcloud,x86,Shared,12,24,,,,EUR,361.1496,361.1496,451.437,7.52395,10.03193333,6.01916,4.2994,6.968610833,4.965782144,,
757,Leafcloud,x86,Shared,16,32,,,,EUR,481.5379,481.5379,601.922375,7.524029688,10.03203958,6.01922375,4.299445536,6.968684639,4.965782144,,
758,Leafcloud,x86,Shared,32,64,,,,EUR,963.075,963.075,1203.84375,7.524023438,10.03203125,6.01921875,4.299441964,6.96867885,4.965782144,,
759,Leafcloud,x86,Shared,1,2,,,,EUR,12.75,12.75,15.9375,3.1875,4.25,2.55,1.821428571,2.952232143,4.965782144,,
760,Leafcloud,x86,Shared,1,4,,,,EUR,25.5,25.5,31.875,4.25,5.1,2.833333333,1.961538462,3.536217949,4.965782144,,
761,Leafcloud,x86,Shared,2,8,,,,EUR,51,51,63.75,4.25,5.1,2.833333333,1.961538462,3.536217949,4.965782144,,
762,Elastx,x86,Shared,1,0.5,20,0,1,SEK,73,6.643,8.30375,2.6572,4.428666667,3.3215,2.6572,3.266141667,5.117935221,,
763,Elastx,x86,Shared,1,1,20,0,1,SEK,102,9.282,11.6025,3.094,4.641,3.094,2.3205,3.287375,5.117935221,,
764,Elastx,x86,Shared,2,1,20,0,1,SEK,204,18.564,23.205,3.7128,6.188,4.641,3.7128,4.56365,5.117935221,,
765,Elastx,x86,Shared,2,2,20,0,1,SEK,409,37.219,46.52375,6.203166667,9.30475,6.203166667,4.652375,6.590864583,5.117935221,,
766,Elastx,x86,Shared,4,8,120,0,1,SEK,1226,111.566,139.4575,6.972875,9.297166667,5.5783,3.9845,6.458210417,5.117935221,,
767,Elastx,x86,Shared,4,16,160,0,1,SEK,1635,148.785,185.98125,6.199375,7.43925,4.132916667,2.86125,5.158197917,5.117935221,,
768,Elastx,x86,Shared,8,16,240,0,1,SEK,2453,223.223,279.02875,6.97571875,9.300958333,5.580575,3.986125,6.460844271,5.117935221,,
769,Elastx,x86,Shared,8,32,320,0,1,SEK,3270,297.57,371.9625,6.199375,7.43925,4.132916667,2.86125,5.158197917,5.117935221,,
770,Scalia,x86,Shared,1,2,100,1,,EUR,41,41,51.25,10.25,13.66666667,8.2,5.857142857,9.493452381,5.657388282,,
771,Scalia,x86,Shared,2,4,100,1,,EUR,65,65,81.25,8.125,10.83333333,6.5,4.642857143,7.525297619,5.657388282,,
772,Scalia,x86,Shared,4,8,200,1,,EUR,125,125,156.25,7.8125,10.41666667,6.25,4.464285714,7.235863095,5.657388282,,
773,Scalia,x86,Shared,8,16,200,1,,EUR,221,221,276.25,6.90625,9.208333333,5.525,3.946428571,6.396502976,5.657388282,,
774,Scalia,x86,Shared,16,32,200,1,,EUR,413,413,516.25,6.453125,8.604166667,5.1625,3.6875,5.976822917,5.657388282,,
775,Scalia,x86,Shared,2,4,100,,,SEK,480,43.68,54.6,5.46,7.28,4.368,3.12,5.057,5.657388282,,
776,Scalia,x86,Shared,2,4,500,,,SEK,880,80.08,100.1,10.01,13.34666667,8.008,5.72,9.271166667,5.657388282,,
777,Scalia,x86,Shared,2,4,1000,,,SEK,1380,125.58,156.975,15.6975,20.93,12.558,8.97,14.538875,5.657388282,,
778,Scalia,x86,Shared,4,8,100,,,SEK,860,78.26,97.825,4.89125,6.521666667,3.913,2.795,4.530229167,5.657388282,,
779,Scalia,x86,Shared,4,8,500,,,SEK,1260,114.66,143.325,7.16625,9.555,5.733,4.095,6.6373125,5.657388282,,
780,Scalia,x86,Shared,4,8,1000,,,SEK,1760,160.16,200.2,10.01,13.34666667,8.008,5.72,9.271166667,5.657388282,,
781,Scalia,x86,Shared,8,16,100,,,SEK,1620,147.42,184.275,4.606875,6.1425,3.6855,2.6325,4.26684375,5.657388282,,
782,Scalia,x86,Shared,8,16,500,,,SEK,2020,183.82,229.775,5.744375,7.659166667,4.5955,3.2825,5.320385417,5.657388282,,
783,Scalia,x86,Shared,8,16,1000,,,SEK,2520,229.32,286.65,7.16625,9.555,5.733,4.095,6.6373125,5.657388282,,
784,Scalia,x86,Shared,16,32,100,,,SEK,3140,285.74,357.175,4.4646875,5.952916667,3.57175,2.55125,4.135151042,5.657388282,,
785,Scalia,x86,Shared,16,32,500,,,SEK,3540,322.14,402.675,5.0334375,6.71125,4.02675,2.87625,4.661921875,5.657388282,,
786,Scalia,x86,Shared,16,32,1000,,,SEK,4040,367.64,459.55,5.744375,7.659166667,4.5955,3.2825,5.320385417,5.657388282,,
787,Scalia,x86,Shared,16,64,500,,,SEK,5300,482.3,602.875,5.023958333,6.02875,3.349305556,2.31875,4.180190972,5.657388282,,
788,Scalia,x86,Shared,32,64,1000,,,SEK,7080,644.28,805.35,5.0334375,6.71125,4.02675,2.87625,4.661921875,5.657388282,,
789,Scalia,x86,Shared,1,2,0,,,SEK,190,17.29,21.6125,4.3225,5.763333333,3.458,2.47,4.003458333,5.657388282,,
790,Scalia,x86,Shared,1,4,0,,,SEK,300,27.3,34.125,4.55,5.46,3.033333333,2.1,3.785833333,5.657388282,,
791,Scalia,x86,Shared,2,4,0,,,SEK,380,34.58,43.225,4.3225,5.763333333,3.458,2.47,4.003458333,5.657388282,,
792,Scalia,x86,Shared,2,8,0,,,SEK,600,54.6,68.25,4.55,5.46,3.033333333,2.1,3.785833333,5.657388282,,
793,Scalia,x86,Shared,4,8,0,,,SEK,760,69.16,86.45,4.3225,5.763333333,3.458,2.47,4.003458333,5.657388282,,
794,Scalia,x86,Shared,4,16,0,,,SEK,1200,109.2,136.5,4.55,5.46,3.033333333,2.1,3.785833333,5.657388282,,
795,Scalia,x86,Shared,8,16,0,,,SEK,1520,138.32,172.9,4.3225,5.763333333,3.458,2.47,4.003458333,5.657388282,,
796,Scalia,x86,Shared,8,32,0,,,SEK,2400,218.4,273,4.55,5.46,3.033333333,2.1,3.785833333,5.657388282,,
797,Scalia,x86,Shared,16,32,0,,,SEK,3040,276.64,345.8,4.3225,5.763333333,3.458,2.47,4.003458333,5.657388282,,
798,Scalia,x86,Shared,16,64,0,,,SEK,4800,436.8,546,4.55,5.46,3.033333333,2.1,3.785833333,5.657388282,,
799,VPSBG,x86,Shared,1,1,25,2,,EUR,12.5,12.5,15.625,4.166666667,6.25,4.166666667,3.125,4.427083333,5.679364492,,
800,VPSBG,x86,Shared,2,2,50,5,,EUR,25,25,31.25,4.166666667,6.25,4.166666667,3.125,4.427083333,5.679364492,,
801,VPSBG,x86,Shared,2,4,60,5,,EUR,39,39,48.75,4.875,6.5,3.9,2.785714286,4.515178571,5.679364492,,
802,VPSBG,x86,Shared,2,8,80,10,,EUR,65,65,81.25,5.416666667,6.5,3.611111111,2.5,4.506944444,5.679364492,,
803,VPSBG,x86,Shared,4,16,100,20,,EUR,120,120,150,5,6,3.333333333,2.307692308,4.16025641,5.679364492,,
804,VPSBG,x86,Shared,8,32,200,30,,EUR,240,240,300,5,6,3.333333333,2.307692308,4.16025641,5.679364492,,
805,VPSBG,x86,Shared,16,64,400,30,,EUR,480,480,600,5,6,3.333333333,2.307692308,4.16025641,5.679364492,,
806,VPSBG,x86,Dedicated,2,8,50,10,,EUR,104.5,104.5,130.625,8.708333333,10.45,5.805555556,4.019230769,7.245779915,5.679364492,,
807,VPSBG,x86,Dedicated,4,16,100,20,,EUR,209,209,261.25,8.708333333,10.45,5.805555556,4.019230769,7.245779915,5.679364492,,
808,VPSBG,x86,Dedicated,8,32,200,30,,EUR,418,418,522.5,8.708333333,10.45,5.805555556,4.019230769,7.245779915,5.679364492,,
809,VPSBG,x86,Dedicated,16,64,400,30,,EUR,836,836,1045,8.708333333,10.45,5.805555556,4.019230769,7.245779915,5.679364492,,
810,VPSBG,x86,Dedicated,24,96,600,30,,EUR,1254,1254,1567.5,8.708333333,10.45,5.805555556,4.019230769,7.245779915,5.679364492,,
811,VPSBG,x86,Dedicated,32,128,800,30,,EUR,1672,1672,2090,8.708333333,10.45,5.805555556,4.019230769,7.245779915,5.679364492,,
812,Stackit,Intel,Shared,1,2,0,,,EUR,13.15,13.15,16.4375,3.2875,4.383333333,2.63,1.878571429,3.04485119,5.725410874,,
813,Stackit,Intel,Shared,1,2,0,,,EUR,15.58,15.58,19.475,3.895,5.193333333,3.116,2.225714286,3.607511905,5.725410874,,
814,Stackit,Intel,Shared,1,4,0,,,EUR,27.3,27.3,34.125,4.55,5.46,3.033333333,2.1,3.785833333,5.725410874,,
815,Stackit,Intel,Shared,2,4,0,,,EUR,43.67,43.67,54.5875,5.45875,7.278333333,4.367,3.119285714,5.055842262,5.725410874,,
816,Stackit,Intel,Shared,2,4,0,,,EUR,31.17,31.17,38.9625,3.89625,5.195,3.117,2.226428571,3.608669643,5.725410874,,
817,Stackit,Intel,Shared,2,2,0,,,EUR,11.91,11.91,14.8875,1.985,2.9775,1.985,1.48875,2.1090625,5.725410874,,
818,Stackit,Intel,Shared,4,8,0,,,EUR,99.29,99.29,124.1125,6.205625,8.274166667,4.9645,3.546071429,5.747590774,5.725410874,,
819,Stackit,Intel,Shared,4,8,0,,,EUR,110.39,110.39,137.9875,6.899375,9.199166667,5.5195,3.9425,6.390135417,5.725410874,,
820,Stackit,Intel,Shared,4,4,0,,,EUR,66.19,66.19,82.7375,5.515833333,8.27375,5.515833333,4.136875,5.860572917,5.725410874,,
821,Stackit,Intel,Shared,8,16,0,,,EUR,198.58,198.58,248.225,6.205625,8.274166667,4.9645,3.546071429,5.747590774,5.725410874,,
822,Stackit,Intel,Shared,8,16,0,,,EUR,220.78,220.78,275.975,6.899375,9.199166667,5.5195,3.9425,6.390135417,5.725410874,,
823,Stackit,Intel,Shared,8,8,0,,,EUR,132.39,132.39,165.4875,5.51625,8.274375,5.51625,4.1371875,5.861015625,5.725410874,,
824,Stackit,Intel,Shared,16,32,0,,,EUR,397.16,397.16,496.45,6.205625,8.274166667,4.9645,3.546071429,5.747590774,5.725410874,,
825,Stackit,Intel,Shared,16,32,0,,,EUR,441.55,441.55,551.9375,6.89921875,9.198958333,5.519375,3.942410714,6.389990699,5.725410874,,
826,Stackit,Intel,Shared,16,16,0,,,EUR,264.77,264.77,330.9625,5.516041667,8.2740625,5.516041667,4.13703125,5.860794271,5.725410874,,
827,Stackit,Intel,Shared,30,476,0,,,EUR,2569.96,2569.96,3212.45,4.794701493,5.078972332,2.61706721,1.76266118,3.563350554,5.725410874,,
828,Stackit,Intel,Shared,32,32,0,,,EUR,681.34,681.34,851.675,7.097291667,10.6459375,7.097291667,5.32296875,7.540872396,5.725410874,,
829,Stackit,Intel,Shared,36,952,0,,,EUR,3426.61,3426.61,4283.2625,3.346298828,3.468228745,1.766293814,1.18485823,2.441419904,5.725410874,,
830,Stackit,AMD,Shared,1,2,,,,EUR,33.67,33.67,42.0875,8.4175,11.22333333,6.734,4.81,7.796208333,5.725410874,,
831,Stackit,AMD,Shared,1,4,,,,EUR,35.4,35.4,44.25,5.9,7.08,3.933333333,2.723076923,4.909102564,5.725410874,,
832,Stackit,AMD,Shared,1,16,,,,EUR,94.23,94.23,117.7875,5.235,5.542941176,2.855454545,1.923061224,3.889114237,5.725410874,,
833,Stackit,AMD,Shared,2,4,,,,EUR,67.34,67.34,84.175,8.4175,11.22333333,6.734,4.81,7.796208333,5.725410874,,
834,Stackit,AMD,Shared,2,2,,,,EUR,57.35,57.35,71.6875,9.558333333,14.3375,9.558333333,7.16875,10.15572917,5.725410874,,
835,Stackit,AMD,Shared,2,8,,,,EUR,70.79,70.79,88.4875,5.899166667,7.079,3.932777778,2.722692308,4.908409188,5.725410874,,
836,Stackit,AMD,Shared,4,8,,,,EUR,134.67,134.67,168.3375,8.416875,11.2225,6.7335,4.809642857,7.795629464,5.725410874,,
837,Stackit,AMD,Shared,4,4,,,,EUR,114.7,114.7,143.375,9.558333333,14.3375,9.558333333,7.16875,10.15572917,5.725410874,,
838,Stackit,AMD,Shared,4,16,,,,EUR,141.59,141.59,176.9875,5.899583333,7.0795,3.933055556,2.722884615,4.908755876,5.725410874,,
839,Stackit,AMD,Shared,8,16,,,,EUR,269.34,269.34,336.675,8.416875,11.2225,6.7335,4.809642857,7.795629464,5.725410874,,
840,Stackit,AMD,Shared,8,8,,,,EUR,229.41,229.41,286.7625,9.55875,14.338125,9.55875,7.1690625,10.15617188,5.725410874,,
841,Stackit,AMD,Shared,8,32,,,,EUR,283.18,283.18,353.975,5.899583333,7.0795,3.933055556,2.722884615,4.908755876,5.725410874,,
842,Stackit,AMD,Shared,16,32,,,,EUR,538.69,538.69,673.3625,8.41703125,11.22270833,6.733625,4.809732143,7.795774182,5.725410874,,
843,Stackit,AMD,Shared,16,16,,,,EUR,458.8,458.8,573.5,9.558333333,14.3375,9.558333333,7.16875,10.15572917,5.725410874,,
844,Stackit,AMD,Shared,16,64,,,,EUR,566.35,566.35,707.9375,5.899479167,7.079375,3.932986111,2.722836538,4.908669204,5.725410874,,
845,Stackit,AMD,Shared,32,32,,,,EUR,817.61,817.61,1022.0125,8.516770833,12.77515625,8.516770833,6.387578125,9.04906901,5.725410874,,
846,Stackit,AMD,Shared,32,128,,,,EUR,1132.7,1132.7,1415.875,5.899479167,7.079375,3.932986111,2.722836538,4.908669204,5.725410874,,
847,Stackit,AMD,Shared,32,476,,,,EUR,3015.35,3015.35,3769.1875,5.583981481,5.935728346,3.064380081,2.065308219,4.162349532,5.725410874,,
848,Stackit,AMD,Shared,48,768,,,,EUR,4523.07,4523.07,5653.8375,5.235034722,5.542977941,2.855473485,1.92307398,3.889140032,5.725410874,,
849,Stackit,AMD,Shared,60,60,,,,EUR,1835.22,1835.22,2294.025,10.19566667,15.2935,10.19566667,7.64675,10.83289583,5.725410874,,
850,Stackit,AMD,Shared,60,238,,,,EUR,2265.41,2265.41,2831.7625,6.327960894,7.60204698,4.226511194,2.926886305,5.270851343,5.725410874,,
851,Stackit,AMD,Shared,60,476,,,,EUR,5799.44,5799.44,7249.3,9.730604027,10.81985075,5.730671937,3.897473118,7.544649957,5.725410874,,
852,Stackit,AMD,Shared,120,1904,,,,EUR,12061.53,12061.53,15076.9125,5.625713619,5.959253953,3.070654277,2.06816358,4.180946357,5.725410874,,
853,Stackit,AMD,Shared,120,952,,,,EUR,6177.67,6177.67,7722.0875,5.18260906,5.762751866,3.052208498,2.075829973,4.018349849,5.725410874,,
854,Stackit,ARM,Shared,1,4,,,,EUR,29.06,29.06,36.325,4.843333333,5.812,3.228888889,2.235384615,4.029901709,5.725410874,,
855,Stackit,ARM,Shared,2,8,,,,EUR,58.11,58.11,72.6375,4.8425,5.811,3.228333333,2.235,4.029208333,5.725410874,,
856,Stackit,ARM,Shared,4,16,,,,EUR,116.23,116.23,145.2875,4.842916667,5.8115,3.228611111,2.235192308,4.029555021,5.725410874,,
857,Stackit,ARM,Shared,8,32,,,,EUR,232.46,232.46,290.575,4.842916667,5.8115,3.228611111,2.235192308,4.029555021,5.725410874,,
858,Stackit,ARM,Shared,16,64,,,,EUR,464.91,464.91,581.1375,4.8428125,5.811375,3.228541667,2.235144231,4.029468349,5.725410874,,
859,Stackit,ARM,Shared,30,120,,,,EUR,871.1,871.1,1088.875,4.839444444,5.807333333,3.226296296,2.233589744,4.026665954,5.725410874,,
860,Webbplatsen,x86,Shared,1,1,25,1,1,SEK,250,22.75,28.4375,7.583333333,11.375,7.583333333,5.6875,8.057291667,6.886953125,,
861,Webbplatsen,x86,Shared,1,2,50,2,1,SEK,400,36.4,45.5,9.1,12.13333333,7.28,5.2,8.428333333,6.886953125,,
862,Webbplatsen,x86,Shared,2,4,80,4,1,SEK,600,54.6,68.25,6.825,9.1,5.46,3.9,6.32125,6.886953125,,
863,Webbplatsen,x86,Shared,4,8,160,5,1,SEK,900,81.9,102.375,5.11875,6.825,4.095,2.925,4.7409375,6.886953125,,
864,Cleura,x86,Shared,2,4,80,1,1,EUR,100.31,100.31,125.3875,12.53875,16.71833333,10.031,7.165,11.61327083,10.64221801,,
865,Cleura,x86,Shared,4,8,160,1,1,EUR,167.07,167.07,208.8375,10.441875,13.9225,8.3535,5.966785714,9.671165179,10.64221801,,
